shop_name,category,name_product,product_id,url_product,main_ingredient,attributes,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,is_premium,rarity_score
Аннушкина Ферма,Мясо и птица,"говядина на кости, грудинка",36100,https://svoe-rodnoe.ru/category/grudinka-govjazh-ja/2358-0088-govjazh-ja-grudinka-n-k,говядина,"[""кость"", ""грудинка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,индейка филе,36003,https://svoe-rodnoe.ru/category/indejka/2358-0077-indejka-file,индейка,"[""филе""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,окорочка куриные,35993,https://svoe-rodnoe.ru/category/chicken/2358-0067-okorochka-kurica,окорочка,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,"сервелат ""можайский"" с фундуком",36123,https://svoe-rodnoe.ru/category/smoke-dried/2358-0106-servelat-mozhajskij-s-fundukom,сервелат,"[""можайский"", ""фундук""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,фарш куриный,35995,https://svoe-rodnoe.ru/category/farsh-kurinyj/2358-0069-farsh-kurinyj,фарш,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,шея говяжья,36104,https://svoe-rodnoe.ru/category/govjazh-ja-sheja/2358-0092-sheja-govjazh-ja,шея,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,шея свиная,36007,https://svoe-rodnoe.ru/category/svinaja-shejka/2358-0081-sheja-svinaja,шея,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Пасека ""Медовый Сад""",Мед и пчеловодство,cвеча в ассортименте,113540,https://svoe-rodnoe.ru/category/svechi-iz-pchelinogo-voska/23731-svech250-cvecha-v-assortimente,cвече,"[""ассортимент""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Пасека ""Медовый Сад""",Мед и пчеловодство,перга,113485,https://svoe-rodnoe.ru/category/perga/23731-prg500-perga,перга,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Пасека ""Медовый Сад""",Мед и пчеловодство,прополис,113486,https://svoe-rodnoe.ru/category/propolis/23731-prop9-propolis,прополис,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,бедро куриное,35997,https://svoe-rodnoe.ru/category/chicken/2358-0071-bedro-kurinoe,бедро,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,корейка свиная на кости,36010,https://svoe-rodnoe.ru/category/svinaja-korejka/2358-0084-svinina-korejka,корейка,"[""свиной"", ""кость""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,кролик тушка,36006,https://svoe-rodnoe.ru/category/krolik/2358-0080-krolik-tushka,кролик,"[""тушка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,лопатка свиная без кости,36011,https://svoe-rodnoe.ru/category/lopatka-svinaja/2358-0085-lopatka-svinaja-b-k,лопатка,"[""свиной"", ""кость""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,прошутто фриули,36121,https://svoe-rodnoe.ru/category/syrovyalenaya-kolbasa/2358-0105-proshutto-friuli,прошутто,"[""фриуля""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Аннушкина Ферма,Мясо и птица,русский хамон,36131,https://svoe-rodnoe.ru/category/syrovyalenaya-kolbasa/2358-0112-russkij-hamon,хамон,"[""русский""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Аннушкина Ферма,Мясо и птица,салями с хамоном,36136,https://svoe-rodnoe.ru/category/syrovyalenaya-kolbasa/2358-0115-kolbaski-mozhajskie-s-hamonom,салями,"[""хамон""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,свиные ребра охлажденные,36009,https://svoe-rodnoe.ru/category/svinye-rebra/2358-0083-svinye-rebra,ребро,"[""свиной"", ""охладить""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,"сервелат ""можайский"" с горчицей",36128,https://svoe-rodnoe.ru/category/smoke-dried/2358-0110-servelat-mozhajskij-s-gorchicej,сервелат,"[""можайский"", ""горчица""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,утка тушка,36000,https://svoe-rodnoe.ru/category/utka/2358-0074-utka-tushka,утка,"[""тушка""]",0,0,0,0,0,0,0,0,1,1,1,0,0,10
Аннушкина Ферма,Мясо и птица,филе курицы,35994,https://svoe-rodnoe.ru/category/chicken/2358-0068-file-kuricy,филе,"[""курица""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,ананас сушёный,11578,https://svoe-rodnoe.ru/category/dried-fruits/2461-199-ananas-sushjonyj,ананас,"[""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,вишни сушёные (с косточкой),11587,https://svoe-rodnoe.ru/category/berries/2461-032-vishni-sushjonye-s-kostochkoj,вишня,"[""сушёный"", ""косточка""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Эко-Еда,Овощи и фрукты,вяленые томаты (сушеные помидоры),11590,https://svoe-rodnoe.ru/category/dried-fruits/2461-245-vjalenye-tomaty-sushenye-pomidory,помидор,"[""вяленый"", ""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,горох нут поджаренный,11592,https://svoe-rodnoe.ru/category/nuts/2461-049-goroh-nut-podzharennyj,горох,"[""нут"", ""поджарить""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,грибы белые замороженные «экстра»,11599,https://svoe-rodnoe.ru/category/griby/2461-147-griby-belye-zamorozhennye-jekstra,гриб,"[""заморозить"", ""экстра""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,грибы лисички отварные замороженные премиум,11600,https://svoe-rodnoe.ru/category/griby/2461-267-griby-lisichki-otvarnye-zamorozhennye-premium,гриб,"[""лисичка"", ""отварный"", ""заморозить"", ""премиум""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,грибы лисички отварные замороженные экстра,11601,https://svoe-rodnoe.ru/category/griby/2461-266-griby-lisichki-otvarnye-zamorozhennye-jekstra,гриб,"[""лисичка"", ""отварный"", ""заморозить"", ""экстра""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,грибы лисички сушёные «премиум»,11602,https://svoe-rodnoe.ru/category/griby/2461-078-griby-lisichki-sushjonye-premium,гриб,"[""лисичка"", ""сушёный"", ""премиум""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Эко-Еда,Овощи и фрукты,дыня вяленая «косичка»,11612,https://svoe-rodnoe.ru/category/dried-fruits/2461-031-dynja-vjalenaja-kosichka,дыня,"[""вяленый"", ""косичка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,ежевика сушеная,11614,https://svoe-rodnoe.ru/category/berries/2461-288-ezhevika-sushenaja,ежевика,"[""сушёный""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Эко-Еда,Овощи и фрукты,замороженные белые грибы резаные,1779,https://svoe-rodnoe.ru/category/griby/2461-149-belye-griby-rezannye,гриб,"[""заморозить"", ""резаный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,замороженные подосиновики резанные,1781,https://svoe-rodnoe.ru/category/griby/2461-233-zamorozhennye-podosinoviki-rezannye,подосиновик,"[""заморозить"", ""резать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,измельчённые сушёные грибы опята,11618,https://svoe-rodnoe.ru/category/griby/2461-301-izmel-chjonnye-sushjonye-griby-opjata,гриб,"[""измельчить"", ""сушёный"", ""опёнок""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Эко-Еда,Овощи и фрукты,кедровые орехи в скорлупе,11626,https://svoe-rodnoe.ru/category/nuts/2461-056-kedrovye-orehi-v-skorlupe,орех,"[""кедровый"", ""скорлупа""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,кешью сушёный,11627,https://svoe-rodnoe.ru/category/nuts/2461-222-kesh-ju-sushjonyj,кешью,"[""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,кишмиш чёрный (изюм сояги),11632,https://svoe-rodnoe.ru/category/dried-fruits/2461-015-kishmish-chjornyj-izjum-sojagi,кишмиш,"[""чёрный"", ""изюм"", ""сояга""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,кишмиш чёрный (изюм с хвостиком),11631,https://svoe-rodnoe.ru/category/dried-fruits/2461-182-kishmish-chjornyj-izjum-s-hvostikom,кишмиш,"[""чёрный"", ""изюм"", ""хвостик""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,компотная смесь сухофруктов сладкая,11636,https://svoe-rodnoe.ru/category/dried-fruits/2461-321-kompotnaja-smes-suhofruktov-sladkaja,смесь,"[""компотный"", ""сухофрукты"", ""сладкий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,лисички сушеные экстра,1788,https://svoe-rodnoe.ru/category/griby/2461-038-lisichki-sushenye-jekstra,лисичка,"[""сушёный"", ""экстра""]",0,0,0,0,0,0,1,1,1,0,0,0,1,10
Эко-Еда,Овощи и фрукты,малина сушеная,11645,https://svoe-rodnoe.ru/category/berries/2461-275-malina-sushenaja,малина,"[""сушёный""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Эко-Еда,Овощи и фрукты,манго сушеный,11647,https://svoe-rodnoe.ru/category/dried-fruits/2461-278-mango-sushenyj,манго,"[""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,моховики замороженные,11648,https://svoe-rodnoe.ru/category/griby/2461-271-masljata-zamorozhennye,моховик,"[""заморозить""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,опята соленые резаные премиум,1798,https://svoe-rodnoe.ru/category/griby/2461-144-opjata-solenye-premium,опёнок,"[""солёный"", ""резаный"", ""премиум""]",0,0,0,0,0,0,0,0,1,1,0,0,0,11
Эко-Еда,Овощи и фрукты,орех макадамия,11655,https://svoe-rodnoe.ru/category/nuts/2461-247-oreh-makadamija,орех,"[""макадамия""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,подосиновики соленые резаные премиум,1796,https://svoe-rodnoe.ru/category/griby/2461-133-podosinoviki-solenye-rezanye-premium,подосиновик,"[""солёный"", ""резаный"", ""премиум""]",0,0,0,0,0,0,0,1,1,0,0,0,0,11
Эко-Еда,Овощи и фрукты,семена кунжута белые,11662,https://svoe-rodnoe.ru/category/nuts/2461-224-semena-kunzhuta-belye,семя,"[""кунжут"", ""гриб""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,семена льна,11664,https://svoe-rodnoe.ru/category/nuts/2461-283-semena-l-na,семя,"[""лён""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,смесь сухофруктов для компота кисло-сладкая,11669,https://svoe-rodnoe.ru/category/dried-fruits/2461-257-smes-suhofruktov-dlja-kompota-kislo-sladkaja,смесь,"[""сухофрукты"", ""компот"", ""кисло"", ""сладкий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,сушеные бананы,11685,https://svoe-rodnoe.ru/category/dried-fruits/2461-204-sushenye-banany,банан,"[""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,сушёная красная слива слайсы,11680,https://svoe-rodnoe.ru/category/dried-fruits/2461-318-sushjonaja-krasnaja-sliva-slajsy,слива,"[""сушёный"", ""красный"", ""слайс""]",0,0,0,0,0,0,0,1,1,0,0,0,0,11
Эко-Еда,Овощи и фрукты,сушёная сморчковая шапочка «экстра»,11684,https://svoe-rodnoe.ru/category/griby/2461-163-sushjonaja-smorchkovaja-shapochka-jekstra,шапочка,"[""сушёный"", ""сморчковый"", ""экстра""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,финики сушёные,11698,https://svoe-rodnoe.ru/category/dried-fruits/2461-219-finiki-sushjonye,финик,"[""сушёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Эко-Еда,Овощи и фрукты,черника сушеная,11710,https://svoe-rodnoe.ru/category/sushennye-i-vjalennye-jagody/2461-274-chernika-sushenaja,черника,"[""сушёный""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Эко-Еда,Овощи и фрукты,шиповник горный,11715,https://svoe-rodnoe.ru/category/sushennye-i-vjalennye-jagody/2461-209-shipovnik-gornyj,шиповник,"[""горный""]",1,1,1,0,0,0,0,0,1,1,1,1,0,6
Эко-Еда,Овощи и фрукты,шиповник сибирский,11716,https://svoe-rodnoe.ru/category/berries/2461-161-shipovnik-sibirskij,шиповник,"[""сибирский""]",1,1,1,0,0,0,0,0,1,1,1,1,0,6
Эко-Еда,Овощи и фрукты,яблоки сушеные слайсы,11719,https://svoe-rodnoe.ru/category/dried-fruits/2461-211-jabloki-sushenye-slajsy,яблоко,"[""сушёный"", ""слайс""]",1,1,1,0,0,0,0,1,1,1,1,1,0,5
Эко-Еда,Овощи и фрукты,яблоки сушёные,11718,https://svoe-rodnoe.ru/category/dried-fruits/2461-047-jabloki-sushjonye,яблоко,"[""сушёный""]",1,1,1,0,0,0,0,1,1,1,1,1,0,5
Аннушкина Ферма,Мясо и птица,бедро индейки,36005,https://svoe-rodnoe.ru/category/indejka/2358-0079-bedro-indejki,бедро,"[""индейка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,говядина вырезка,36101,https://svoe-rodnoe.ru/category/govjazh-ja-vyrezka/2358-0089-govjadina-vyrezka,говядина,"[""вырезка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,говядина лопатка б/к,36013,https://svoe-rodnoe.ru/category/mjakot-govjadiny/2358-0087-govjadina-lopatka-b-k,говядина,"[""лопатка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,голени куриные,35998,https://svoe-rodnoe.ru/category/chicken/2358-0072-goleni-kurinye,голень,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,индейка тушка,36002,https://svoe-rodnoe.ru/category/indejka/2358-0076-indejka-tushka,индейка,"[""тушка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,кострец говяжий,36102,https://svoe-rodnoe.ru/category/mjakot-govjadiny/2358-0090-krestec-govjazhij,кострец,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,окорок свиной без кости,36012,https://svoe-rodnoe.ru/category/svinoj-okorok/2358-0086-okorok-svinoj,окорка,"[""свиной"", ""кость""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,печень куриная,35999,https://svoe-rodnoe.ru/category/subprodukty/2358-0073-pechen-kurinaja,печень,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,сало соленое,36119,https://svoe-rodnoe.ru/category/salo/2358-0104-salo-solenoe,сало,"[""солёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,"сервелат ""можайский""",36126,https://svoe-rodnoe.ru/category/smoke-dried/2358-0108-servelat-mozhajskij,сервелат,"[""можайский""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,"сервелат ""можайский"" огненный",36124,https://svoe-rodnoe.ru/category/smoke-dried/2358-0107-servelat-mozhajskij-ognennyj,сервелат,"[""можайский"", ""огненный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Аннушкина Ферма,Мясо и птица,сервелат огненный,83531,https://svoe-rodnoe.ru/category/syrokopchenaya-kolbasa/2358-0128-servelat-ognennyj,сервелат,"[""огненный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
